;ID;Level;ISO1_3N;ISO1_3C;ISO1_2C;ISO2;ISO2_UID;FIPS;NUTS;AGS;IBGE;ZCTA;Longitude;Latitude;Population;Admin;Admin0;Admin1;Admin2;Admin3;NameID;Date;Cases;Cases_New;Type;Age;Sex;Source
1701;US17149;County;840;USA;US;IL;US-IL;17149;;NA;NA;NA;-90.89;39.62;15561;2;United States;Illinois;Pike;;Pike, Illinois, United States;29/12/2020;38;1;Deaths;Total;Total;NYT
1702;US17153;County;840;USA;US;IL;US-IL;17153;;NA;NA;NA;-89.13;37.23;5335;2;United States;Illinois;Pulaski;;Pulaski, Illinois, United States;29/12/2020;3;1;Deaths;Total;Total;JHU
1703;US17153;County;840;USA;US;IL;US-IL;17153;;NA;NA;NA;-89.13;37.23;5335;2;United States;Illinois;Pulaski;;Pulaski, Illinois, United States;29/12/2020;3;1;Deaths;Total;Total;NYT
1704;US17161;County;840;USA;US;IL;US-IL;17161;;NA;NA;NA;-90.57;41.47;141879;2;United States;Illinois;Rock Island;;Rock Island, Illinois, United States;29/12/2020;243;3;Deaths;Total;Total;JHU
1705;US17161;County;840;USA;US;IL;US-IL;17161;;NA;NA;NA;-90.57;41.47;141879;2;United States;Illinois;Rock Island;;Rock Island, Illinois, United States;29/12/2020;248;5;Deaths;Total;Total;NYT
1706;US17163;County;840;USA;US;IL;US-IL;17163;;NA;NA;NA;-89.93;38.47;259686;2;United States;Illinois;St. Clair;;St. Clair, Illinois, United States;29/12/2020;343;5;Deaths;Total;Total;JHU
1707;US17163;County;840;USA;US;IL;US-IL;17163;;NA;NA;NA;-89.93;38.47;259686;2;United States;Illinois;St. Clair;;St. Clair, Illinois, United States;29/12/2020;343;5;Deaths;Total;Total;NYT
1708;US17165;County;840;USA;US;IL;US-IL;17165;;NA;NA;NA;-88.54;37.75;23491;2;United States;Illinois;Saline;;Saline, Illinois, United States;29/12/2020;40;1;Deaths;Total;Total;JHU
1709;US17165;County;840;USA;US;IL;US-IL;17165;;NA;NA;NA;-88.54;37.75;23491;2;United States;Illinois;Saline;;Saline, Illinois, United States;29/12/2020;40;1;Deaths;Total;Total;NYT
1710;US17167;County;840;USA;US;IL;US-IL;17167;;NA;NA;NA;-89.66;39.76;194672;2;United States;Illinois;Sangamon;;Sangamon, Illinois, United States;29/12/2020;192;2;Deaths;Total;Total;JHU
1711;US17167;County;840;USA;US;IL;US-IL;17167;;NA;NA;NA;-89.66;39.76;194672;2;United States;Illinois;Sangamon;;Sangamon, Illinois, United States;29/12/2020;192;2;Deaths;Total;Total;NYT
1712;US17169;County;840;USA;US;IL;US-IL;17169;;NA;NA;NA;-90.61;40.16;6768;2;United States;Illinois;Schuyler;;Schuyler, Illinois, United States;29/12/2020;13;1;Deaths;Total;Total;JHU
1713;US17169;County;840;USA;US;IL;US-IL;17169;;NA;NA;NA;-90.61;40.16;6768;2;United States;Illinois;Schuyler;;Schuyler, Illinois, United States;29/12/2020;13;1;Deaths;Total;Total;NYT
1714;US17179;County;840;USA;US;IL;US-IL;17179;;NA;NA;NA;-89.51;40.51;131803;2;United States;Illinois;Tazewell;;Tazewell, Illinois, United States;29/12/2020;189;2;Deaths;Total;Total;JHU
1715;US17179;County;840;USA;US;IL;US-IL;17179;;NA;NA;NA;-89.51;40.51;131803;2;United States;Illinois;Tazewell;;Tazewell, Illinois, United States;29/12/2020;189;2;Deaths;Total;Total;NYT
1716;US17183;County;840;USA;US;IL;US-IL;17183;;NA;NA;NA;-87.73;40.18;75758;2;United States;Illinois;Vermilion;;Vermilion, Illinois, United States;29/12/2020;87;2;Deaths;Total;Total;JHU
1717;US17183;County;840;USA;US;IL;US-IL;17183;;NA;NA;NA;-87.73;40.18;75758;2;United States;Illinois;Vermilion;;Vermilion, Illinois, United States;29/12/2020;87;2;Deaths;Total;Total;NYT
1718;US17187;County;840;USA;US;IL;US-IL;17187;;NA;NA;NA;-90.61;40.85;16844;2;United States;Illinois;Warren;;Warren, Illinois, United States;29/12/2020;35;2;Deaths;Total;Total;JHU
1719;US17187;County;840;USA;US;IL;US-IL;17187;;NA;NA;NA;-90.61;40.85;16844;2;United States;Illinois;Warren;;Warren, Illinois, United States;29/12/2020;35;2;Deaths;Total;Total;NYT
1720;US17189;County;840;USA;US;IL;US-IL;17189;;NA;NA;NA;-89.41;38.35;13887;2;United States;Illinois;Washington;;Washington, Illinois, United States;29/12/2020;23;2;Deaths;Total;Total;JHU
1721;US17189;County;840;USA;US;IL;US-IL;17189;;NA;NA;NA;-89.41;38.35;13887;2;United States;Illinois;Washington;;Washington, Illinois, United States;29/12/2020;23;2;Deaths;Total;Total;NYT
1722;US17197;County;840;USA;US;IL;US-IL;17197;;NA;NA;NA;-87.98;41.45;690743;2;United States;Illinois;Will;;Will, Illinois, United States;29/12/2020;767;6;Deaths;Total;Total;JHU
1723;US17197;County;840;USA;US;IL;US-IL;17197;;NA;NA;NA;-87.98;41.45;690743;2;United States;Illinois;Will;;Will, Illinois, United States;29/12/2020;767;6;Deaths;Total;Total;NYT
1724;US17201;County;840;USA;US;IL;US-IL;17201;;NA;NA;NA;-89.16;42.34;282572;2;United States;Illinois;Winnebago;;Winnebago, Illinois, United States;29/12/2020;364;4;Deaths;Total;Total;JHU
1725;US17201;County;840;USA;US;IL;US-IL;17201;;NA;NA;NA;-89.16;42.34;282572;2;United States;Illinois;Winnebago;;Winnebago, Illinois, United States;29/12/2020;364;4;Deaths;Total;Total;NYT
1726;US17203;County;840;USA;US;IL;US-IL;17203;;NA;NA;NA;-89.21;40.79;38459;2;United States;Illinois;Woodford;;Woodford, Illinois, United States;29/12/2020;54;2;Deaths;Total;Total;JHU
1727;US17203;County;840;USA;US;IL;US-IL;17203;;NA;NA;NA;-89.21;40.79;38459;2;United States;Illinois;Woodford;;Woodford, Illinois, United States;29/12/2020;54;2;Deaths;Total;Total;NYT
1728;US18;State;840;USA;US;IN;US-IN;18;;NA;NA;NA;-86.26;39.85;6732219;1;United States;Indiana;;;Indiana, United States;29/12/2020;8051;165;Deaths;Total;Total;CTP
1729;US18;State;840;USA;US;IN;US-IN;18;;NA;NA;NA;-86.26;39.85;6732219;1;United States;Indiana;;;Indiana, United States;29/12/2020;8051;165;Deaths;Total;Total;JHU
1730;US18;State;840;USA;US;IN;US-IN;18;;NA;NA;NA;-86.26;39.85;6732219;1;United States;Indiana;;;Indiana, United States;29/12/2020;8051;165;Deaths;Total;Total;NYT
1731;US18003;County;840;USA;US;IN;US-IN;18003;;NA;NA;NA;-85.07;41.09;379299;2;United States;Indiana;Allen;;Allen, Indiana, United States;29/12/2020;480;9;Deaths;Total;Total;JHU
1732;US18003;County;840;USA;US;IN;US-IN;18003;;NA;NA;NA;-85.07;41.09;379299;2;United States;Indiana;Allen;;Allen, Indiana, United States;29/12/2020;501;9;Deaths;Total;Total;NYT
1733;US18005;County;840;USA;US;IN;US-IN;18005;;NA;NA;NA;-85.9;39.21;83779;2;United States;Indiana;Bartholomew;;Bartholomew, Indiana, United States;29/12/2020;84;5;Deaths;Total;Total;JHU
1734;US18005;County;840;USA;US;IN;US-IN;18005;;NA;NA;NA;-85.9;39.21;83779;2;United States;Indiana;Bartholomew;;Bartholomew, Indiana, United States;29/12/2020;90;5;Deaths;Total;Total;NYT
1735;US18007;County;840;USA;US;IN;US-IN;18007;;NA;NA;NA;-87.31;40.61;8748;2;United States;Indiana;Benton;;Benton, Indiana, United States;29/12/2020;9;1;Deaths;Total;Total;JHU
1736;US18007;County;840;USA;US;IN;US-IN;18007;;NA;NA;NA;-87.31;40.61;8748;2;United States;Indiana;Benton;;Benton, Indiana, United States;29/12/2020;9;1;Deaths;Total;Total;NYT
1737;US18011;County;840;USA;US;IN;US-IN;18011;;NA;NA;NA;-86.47;40.05;67843;2;United States;Indiana;Boone;;Boone, Indiana, United States;29/12/2020;63;1;Deaths;Total;Total;NYT
1738;US18017;County;840;USA;US;IN;US-IN;18017;;NA;NA;NA;-86.35;40.76;37689;2;United States;Indiana;Cass;;Cass, Indiana, United States;29/12/2020;40;1;Deaths;Total;Total;JHU
1739;US18017;County;840;USA;US;IN;US-IN;18017;;NA;NA;NA;-86.35;40.76;37689;2;United States;Indiana;Cass;;Cass, Indiana, United States;29/12/2020;42;1;Deaths;Total;Total;NYT
1740;US18019;County;840;USA;US;IN;US-IN;18019;;NA;NA;NA;-85.71;38.48;118302;2;United States;Indiana;Clark;;Clark, Indiana, United States;29/12/2020;109;1;Deaths;Total;Total;JHU
1741;US18019;County;840;USA;US;IN;US-IN;18019;;NA;NA;NA;-85.71;38.48;118302;2;United States;Indiana;Clark;;Clark, Indiana, United States;29/12/2020;116;1;Deaths;Total;Total;NYT
1742;US18027;County;840;USA;US;IN;US-IN;18027;;NA;NA;NA;-87.07;38.7;33351;2;United States;Indiana;Daviess;;Daviess, Indiana, United States;29/12/2020;64;1;Deaths;Total;Total;JHU
1743;US18027;County;840;USA;US;IN;US-IN;18027;;NA;NA;NA;-87.07;38.7;33351;2;United States;Indiana;Daviess;;Daviess, Indiana, United States;29/12/2020;67;1;Deaths;Total;Total;NYT
1744;US18031;County;840;USA;US;IN;US-IN;18031;;NA;NA;NA;-85.5;39.31;26559;2;United States;Indiana;Decatur;;Decatur, Indiana, United States;29/12/2020;72;1;Deaths;Total;Total;JHU
1745;US18031;County;840;USA;US;IN;US-IN;18031;;NA;NA;NA;-85.5;39.31;26559;2;United States;Indiana;Decatur;;Decatur, Indiana, United States;29/12/2020;75;1;Deaths;Total;Total;NYT
1746;US18033;County;840;USA;US;IN;US-IN;18033;;NA;NA;NA;-85;41.4;43475;2;United States;Indiana;DeKalb;;DeKalb, Indiana, United States;29/12/2020;55;4;Deaths;Total;Total;JHU
1747;US18033;County;840;USA;US;IN;US-IN;18033;;NA;NA;NA;-85;41.4;43475;2;United States;Indiana;DeKalb;;DeKalb, Indiana, United States;29/12/2020;58;4;Deaths;Total;Total;NYT
1748;US18037;County;840;USA;US;IN;US-IN;18037;;NA;NA;NA;-86.88;38.37;42736;2;United States;Indiana;Dubois;;Dubois, Indiana, United States;29/12/2020;47;2;Deaths;Total;Total;JHU
1749;US18037;County;840;USA;US;IN;US-IN;18037;;NA;NA;NA;-86.88;38.37;42736;2;United States;Indiana;Dubois;;Dubois, Indiana, United States;29/12/2020;48;2;Deaths;Total;Total;NYT
1750;US18039;County;840;USA;US;IN;US-IN;18039;;NA;NA;NA;-85.86;41.6;206341;2;United States;Indiana;Elkhart;;Elkhart, Indiana, United States;29/12/2020;310;1;Deaths;Total;Total;JHU
1751;US18039;County;840;USA;US;IN;US-IN;18039;;NA;NA;NA;-85.86;41.6;206341;2;United States;Indiana;Elkhart;;Elkhart, Indiana, United States;29/12/2020;320;1;Deaths;Total;Total;NYT
1752;US18043;County;840;USA;US;IN;US-IN;18043;;NA;NA;NA;-85.9;38.32;78522;2;United States;Indiana;Floyd;;Floyd, Indiana, United States;29/12/2020;94;2;Deaths;Total;Total;JHU
1753;US18043;County;840;USA;US;IN;US-IN;18043;;NA;NA;NA;-85.9;38.32;78522;2;United States;Indiana;Floyd;;Floyd, Indiana, United States;29/12/2020;99;2;Deaths;Total;Total;NYT
1754;US18049;County;840;USA;US;IN;US-IN;18049;;NA;NA;NA;-86.26;41.05;19974;2;United States;Indiana;Fulton;;Fulton, Indiana, United States;29/12/2020;25;1;Deaths;Total;Total;JHU
1755;US18049;County;840;USA;US;IN;US-IN;18049;;NA;NA;NA;-86.26;41.05;19974;2;United States;Indiana;Fulton;;Fulton, Indiana, United States;29/12/2020;25;1;Deaths;Total;Total;NYT
1756;US18051;County;840;USA;US;IN;US-IN;18051;;NA;NA;NA;-87.58;38.3;33659;2;United States;Indiana;Gibson;;Gibson, Indiana, United States;29/12/2020;51;1;Deaths;Total;Total;JHU
1757;US18051;County;840;USA;US;IN;US-IN;18051;;NA;NA;NA;-87.58;38.3;33659;2;United States;Indiana;Gibson;;Gibson, Indiana, United States;29/12/2020;52;1;Deaths;Total;Total;NYT
1758;US18053;County;840;USA;US;IN;US-IN;18053;;NA;NA;NA;-85.65;40.52;65769;2;United States;Indiana;Grant;;Grant, Indiana, United States;29/12/2020;93;1;Deaths;Total;Total;JHU
1759;US18053;County;840;USA;US;IN;US-IN;18053;;NA;NA;NA;-85.65;40.52;65769;2;United States;Indiana;Grant;;Grant, Indiana, United States;29/12/2020;98;1;Deaths;Total;Total;NYT
1760;US18055;County;840;USA;US;IN;US-IN;18055;;NA;NA;NA;-86.96;39.04;31922;2;United States;Indiana;Greene;;Greene, Indiana, United States;29/12/2020;56;1;Deaths;Total;Total;JHU
1761;US18055;County;840;USA;US;IN;US-IN;18055;;NA;NA;NA;-86.96;39.04;31922;2;United States;Indiana;Greene;;Greene, Indiana, United States;29/12/2020;59;1;Deaths;Total;Total;NYT
1762;US18057;County;840;USA;US;IN;US-IN;18057;;NA;NA;NA;-86.05;40.07;338011;2;United States;Indiana;Hamilton;;Hamilton, Indiana, United States;29/12/2020;270;3;Deaths;Total;Total;JHU
1763;US18057;County;840;USA;US;IN;US-IN;18057;;NA;NA;NA;-86.05;40.07;338011;2;United States;Indiana;Hamilton;;Hamilton, Indiana, United States;29/12/2020;284;3;Deaths;Total;Total;NYT
1764;US18059;County;840;USA;US;IN;US-IN;18059;;NA;NA;NA;-85.78;39.82;78168;2;United States;Indiana;Hancock;;Hancock, Indiana, United States;29/12/2020;83;2;Deaths;Total;Total;JHU
1765;US18059;County;840;USA;US;IN;US-IN;18059;;NA;NA;NA;-85.78;39.82;78168;2;United States;Indiana;Hancock;;Hancock, Indiana, United States;29/12/2020;86;2;Deaths;Total;Total;NYT
1766;US18061;County;840;USA;US;IN;US-IN;18061;;NA;NA;NA;-86.11;38.19;40515;2;United States;Indiana;Harrison;;Harrison, Indiana, United States;29/12/2020;34;1;Deaths;Total;Total;JHU
1767;US18061;County;840;USA;US;IN;US-IN;18061;;NA;NA;NA;-86.11;38.19;40515;2;United States;Indiana;Harrison;;Harrison, Indiana, United States;29/12/2020;36;1;Deaths;Total;Total;NYT
1768;US18063;County;840;USA;US;IN;US-IN;18063;;NA;NA;NA;-86.51;39.77;170311;2;United States;Indiana;Hendricks;;Hendricks, Indiana, United States;29/12/2020;205;1;Deaths;Total;Total;JHU
1769;US18063;County;840;USA;US;IN;US-IN;18063;;NA;NA;NA;-86.51;39.77;170311;2;United States;Indiana;Hendricks;;Hendricks, Indiana, United States;29/12/2020;224;2;Deaths;Total;Total;NYT
1770;US18067;County;840;USA;US;IN;US-IN;18067;;NA;NA;NA;-86.11;40.49;82544;2;United States;Indiana;Howard;;Howard, Indiana, United States;29/12/2020;115;1;Deaths;Total;Total;JHU
1771;US18067;County;840;USA;US;IN;US-IN;18067;;NA;NA;NA;-86.11;40.49;82544;2;United States;Indiana;Howard;;Howard, Indiana, United States;29/12/2020;118;1;Deaths;Total;Total;NYT
1772;US18069;County;840;USA;US;IN;US-IN;18069;;NA;NA;NA;-85.49;40.83;36520;2;United States;Indiana;Huntington;;Huntington, Indiana, United States;29/12/2020;37;4;Deaths;Total;Total;JHU
1773;US18069;County;840;USA;US;IN;US-IN;18069;;NA;NA;NA;-85.49;40.83;36520;2;United States;Indiana;Huntington;;Huntington, Indiana, United States;29/12/2020;37;4;Deaths;Total;Total;NYT
1774;US18071;County;840;USA;US;IN;US-IN;18071;;NA;NA;NA;-86.04;38.91;44231;2;United States;Indiana;Jackson;;Jackson, Indiana, United States;29/12/2020;43;1;Deaths;Total;Total;JHU
1775;US18071;County;840;USA;US;IN;US-IN;18071;;NA;NA;NA;-86.04;38.91;44231;2;United States;Indiana;Jackson;;Jackson, Indiana, United States;29/12/2020;44;1;Deaths;Total;Total;NYT
1776;US18079;County;840;USA;US;IN;US-IN;18079;;NA;NA;NA;-85.63;39;27735;2;United States;Indiana;Jennings;;Jennings, Indiana, United States;29/12/2020;29;1;Deaths;Total;Total;JHU
1777;US18079;County;840;USA;US;IN;US-IN;18079;;NA;NA;NA;-85.63;39;27735;2;United States;Indiana;Jennings;;Jennings, Indiana, United States;29/12/2020;31;1;Deaths;Total;Total;NYT
1778;US18081;County;840;USA;US;IN;US-IN;18081;;NA;NA;NA;-86.1;39.49;158167;2;United States;Indiana;Johnson;;Johnson, Indiana, United States;29/12/2020;231;8;Deaths;Total;Total;JHU
1779;US18081;County;840;USA;US;IN;US-IN;18081;;NA;NA;NA;-86.1;39.49;158167;2;United States;Indiana;Johnson;;Johnson, Indiana, United States;29/12/2020;241;8;Deaths;Total;Total;NYT
1780;US18083;County;840;USA;US;IN;US-IN;18083;;NA;NA;NA;-87.42;38.69;36594;2;United States;Indiana;Knox;;Knox, Indiana, United States;29/12/2020;38;1;Deaths;Total;Total;JHU
1781;US18087;County;840;USA;US;IN;US-IN;18087;;NA;NA;NA;-85.43;41.64;39614;2;United States;Indiana;LaGrange;;LaGrange, Indiana, United States;29/12/2020;53;1;Deaths;Total;Total;JHU
1782;US18087;County;840;USA;US;IN;US-IN;18087;;NA;NA;NA;-85.43;41.64;39614;2;United States;Indiana;LaGrange;;LaGrange, Indiana, United States;29/12/2020;55;1;Deaths;Total;Total;NYT
1783;US18089;County;840;USA;US;IN;US-IN;18089;;NA;NA;NA;-87.38;41.42;485493;2;United States;Indiana;Lake;;Lake, Indiana, United States;29/12/2020;591;18;Deaths;Total;Total;JHU
1784;US18089;County;840;USA;US;IN;US-IN;18089;;NA;NA;NA;-87.38;41.42;485493;2;United States;Indiana;Lake;;Lake, Indiana, United States;29/12/2020;616;18;Deaths;Total;Total;NYT
1785;US18091;County;840;USA;US;IN;US-IN;18091;;NA;NA;NA;-86.74;41.54;109888;2;United States;Indiana;LaPorte;;LaPorte, Indiana, United States;29/12/2020;133;4;Deaths;Total;Total;JHU
1786;US18091;County;840;USA;US;IN;US-IN;18091;;NA;NA;NA;-86.74;41.54;109888;2;United States;Indiana;LaPorte;;LaPorte, Indiana, United States;29/12/2020;135;4;Deaths;Total;Total;NYT
1787;US18093;County;840;USA;US;IN;US-IN;18093;;NA;NA;NA;-86.48;38.84;45370;2;United States;Indiana;Lawrence;;Lawrence, Indiana, United States;29/12/2020;63;1;Deaths;Total;Total;JHU
1788;US18093;County;840;USA;US;IN;US-IN;18093;;NA;NA;NA;-86.48;38.84;45370;2;United States;Indiana;Lawrence;;Lawrence, Indiana, United States;29/12/2020;65;1;Deaths;Total;Total;NYT
1789;US18095;County;840;USA;US;IN;US-IN;18095;;NA;NA;NA;-85.72;40.16;129569;2;United States;Indiana;Madison;;Madison, Indiana, United States;29/12/2020;166;3;Deaths;Total;Total;JHU
1790;US18095;County;840;USA;US;IN;US-IN;18095;;NA;NA;NA;-85.72;40.16;129569;2;United States;Indiana;Madison;;Madison, Indiana, United States;29/12/2020;181;3;Deaths;Total;Total;NYT
1791;US18097;County;840;USA;US;IN;US-IN;18097;;NA;NA;NA;-86.14;39.78;964582;2;United States;Indiana;Marion;;Marion, Indiana, United States;29/12/2020;1114;18;Deaths;Total;Total;JHU
1792;US18097;County;840;USA;US;IN;US-IN;18097;;NA;NA;NA;-86.14;39.78;964582;2;United States;Indiana;Marion;;Marion, Indiana, United States;29/12/2020;1176;18;Deaths;Total;Total;NYT
1793;US18099;County;840;USA;US;IN;US-IN;18099;;NA;NA;NA;-86.26;41.32;46258;2;United States;Indiana;Marshall;;Marshall, Indiana, United States;29/12/2020;76;3;Deaths;Total;Total;JHU
1794;US18099;County;840;USA;US;IN;US-IN;18099;;NA;NA;NA;-86.26;41.32;46258;2;United States;Indiana;Marshall;;Marshall, Indiana, United States;29/12/2020;76;3;Deaths;Total;Total;NYT
1795;US18103;County;840;USA;US;IN;US-IN;18103;;NA;NA;NA;-86.05;40.77;35516;2;United States;Indiana;Miami;;Miami, Indiana, United States;29/12/2020;28;2;Deaths;Total;Total;JHU
1796;US18103;County;840;USA;US;IN;US-IN;18103;;NA;NA;NA;-86.05;40.77;35516;2;United States;Indiana;Miami;;Miami, Indiana, United States;29/12/2020;29;2;Deaths;Total;Total;NYT
1797;US18105;County;840;USA;US;IN;US-IN;18105;;NA;NA;NA;-86.52;39.16;148431;2;United States;Indiana;Monroe;;Monroe, Indiana, United States;29/12/2020;92;4;Deaths;Total;Total;JHU
1798;US18105;County;840;USA;US;IN;US-IN;18105;;NA;NA;NA;-86.52;39.16;148431;2;United States;Indiana;Monroe;;Monroe, Indiana, United States;29/12/2020;96;4;Deaths;Total;Total;NYT
1799;US18107;County;840;USA;US;IN;US-IN;18107;;NA;NA;NA;-86.89;40.04;38338;2;United States;Indiana;Montgomery;;Montgomery, Indiana, United States;29/12/2020;46;3;Deaths;Total;Total;JHU
1800;US18107;County;840;USA;US;IN;US-IN;18107;;NA;NA;NA;-86.89;40.04;38338;2;United States;Indiana;Montgomery;;Montgomery, Indiana, United States;29/12/2020;47;3;Deaths;Total;Total;NYT
1801;US18109;County;840;USA;US;IN;US-IN;18109;;NA;NA;NA;-86.45;39.48;70489;2;United States;Indiana;Morgan;;Morgan, Indiana, United States;29/12/2020;77;2;Deaths;Total;Total;JHU
1802;US18109;County;840;USA;US;IN;US-IN;18109;;NA;NA;NA;-86.45;39.48;70489;2;United States;Indiana;Morgan;;Morgan, Indiana, United States;29/12/2020;81;2;Deaths;Total;Total;NYT
1803;US18117;County;840;USA;US;IN;US-IN;18117;;NA;NA;NA;-86.5;38.54;19646;2;United States;Indiana;Orange;;Orange, Indiana, United States;29/12/2020;31;2;Deaths;Total;Total;JHU
1804;US18117;County;840;USA;US;IN;US-IN;18117;;NA;NA;NA;-86.5;38.54;19646;2;United States;Indiana;Orange;;Orange, Indiana, United States;29/12/2020;33;2;Deaths;Total;Total;NYT
1805;US18119;County;840;USA;US;IN;US-IN;18119;;NA;NA;NA;-86.84;39.31;20799;2;United States;Indiana;Owen;;Owen, Indiana, United States;29/12/2020;30;2;Deaths;Total;Total;JHU
1806;US18119;County;840;USA;US;IN;US-IN;18119;;NA;NA;NA;-86.84;39.31;20799;2;United States;Indiana;Owen;;Owen, Indiana, United States;29/12/2020;32;2;Deaths;Total;Total;NYT
1807;US18127;County;840;USA;US;IN;US-IN;18127;;NA;NA;NA;-87.07;41.46;170389;2;United States;Indiana;Porter;;Porter, Indiana, United States;29/12/2020;139;8;Deaths;Total;Total;JHU
1808;US18127;County;840;USA;US;IN;US-IN;18127;;NA;NA;NA;-87.07;41.46;170389;2;United States;Indiana;Porter;;Porter, Indiana, United States;29/12/2020;150;8;Deaths;Total;Total;NYT
1809;US18133;County;840;USA;US;IN;US-IN;18133;;NA;NA;NA;-86.85;39.66;37576;2;United States;Indiana;Putnam;;Putnam, Indiana, United States;29/12/2020;38;2;Deaths;Total;Total;JHU
1810;US18133;County;840;USA;US;IN;US-IN;18133;;NA;NA;NA;-86.85;39.66;37576;2;United States;Indiana;Putnam;;Putnam, Indiana, United States;29/12/2020;38;2;Deaths;Total;Total;NYT
1811;US18141;County;840;USA;US;IN;US-IN;18141;;NA;NA;NA;-86.29;41.62;271826;2;United States;Indiana;St. Joseph;;St. Joseph, Indiana, United States;29/12/2020;338;4;Deaths;Total;Total;JHU
1812;US18141;County;840;USA;US;IN;US-IN;18141;;NA;NA;NA;-86.29;41.62;271826;2;United States;Indiana;St. Joseph;;St. Joseph, Indiana, United States;29/12/2020;358;4;Deaths;Total;Total;NYT
1813;US18143;County;840;USA;US;IN;US-IN;18143;;NA;NA;NA;-85.75;38.69;23873;2;United States;Indiana;Scott;;Scott, Indiana, United States;29/12/2020;35;1;Deaths;Total;Total;JHU
1814;US18143;County;840;USA;US;IN;US-IN;18143;;NA;NA;NA;-85.75;38.69;23873;2;United States;Indiana;Scott;;Scott, Indiana, United States;29/12/2020;37;1;Deaths;Total;Total;NYT
1815;US18145;County;840;USA;US;IN;US-IN;18145;;NA;NA;NA;-85.79;39.52;44729;2;United States;Indiana;Shelby;;Shelby, Indiana, United States;29/12/2020;72;2;Deaths;Total;Total;JHU
1816;US18145;County;840;USA;US;IN;US-IN;18145;;NA;NA;NA;-85.79;39.52;44729;2;United States;Indiana;Shelby;;Shelby, Indiana, United States;29/12/2020;81;2;Deaths;Total;Total;NYT
1817;US18149;County;840;USA;US;IN;US-IN;18149;;NA;NA;NA;-86.65;41.28;22995;2;United States;Indiana;Starke;;Starke, Indiana, United States;29/12/2020;40;1;Deaths;Total;Total;JHU
